SITENAME,DATE,YEAR,MONTH,TN_uM_L,TN_moles_L,TN_g_L,TN_ug_L,TP_uM_L,TP_moles_L,TP_g_L,TP_ug_L,NP
TSph3,9/14/14,2014,September,33.24,0.00,0.00,465.61,0.12,0.00,0.00,3.72,125.27
TSph7,9/14/14,2014,September,61.58,0.00,0.00,862.61,0.17,0.00,0.00,5.27,163.82
TSph7,9/17/14,2014,September,64.03,0.00,0.00,896.84,0.17,0.00,0.00,5.27,170.32
TSph7,9/20/14,2014,September,58.96,0.00,0.00,825.88,0.13,0.00,0.00,4.03,205.11
TSph3,9/20/14,2014,September,31.14,0.00,0.00,436.22,0.14,0.00,0.00,4.34,100.60
TSph7,9/23/14,2014,September,62.31,0.00,0.00,872.73,0.13,0.00,0.00,4.03,216.74
TSph3,9/25/14,2014,September,34.75,0.00,0.00,486.79,0.18,0.00,0.00,5.58,87.31
TSph7,9/26/14,2014,September,46.70,0.00,0.00,654.18,0.19,0.00,0.00,5.89,111.16
TSph9,9/29/14,2014,September,39.14,0.00,0.00,548.26,0.03,0.00,0.00,1.02,536.39
TSph10,9/29/14,2014,September,36.02,0.00,0.00,504.59,0.04,0.00,0.00,1.24,407.27
TSph11,9/29/14,2014,September,27.46,0.00,0.00,384.63,0.07,0.00,0.00,2.17,177.40
TSph7,9/29/14,2014,September,50.28,0.00,0.00,704.26,0.19,0.00,0.00,5.89,119.67
TSph3,10/1/14,2014,October,40.57,0.00,0.00,568.31,0.17,0.00,0.00,5.27,107.93
TSph7,10/2/14,2014,October,54.91,0.00,0.00,769.14,0.19,0.00,0.00,5.89,130.69
TSph7,10/5/14,2014,October,56.96,0.00,0.00,797.85,0.20,0.00,0.00,6.19,128.79
TSph3,10/7/14,2014,October,45.24,0.00,0.00,633.62,0.11,0.00,0.00,3.41,185.97
TSph7,10/8/14,2014,October,49.34,0.00,0.00,691.09,0.22,0.00,0.00,6.81,101.42
TSph7,10/9/14,2014,October,58.74,0.00,0.00,822.76,0.38,0.00,0.00,11.77,69.90
TSph7,10/12/14,2014,October,62.58,0.00,0.00,876.60,0.26,0.00,0.00,8.05,108.85
TSph3,10/13/14,2014,October,42.75,0.00,0.00,598.76,0.09,0.00,0.00,2.79,214.79
TSph7,10/15/14,2014,October,62.91,0.00,0.00,881.17,0.13,0.00,0.00,4.03,218.84
TSph7,10/18/14,2014,October,62.24,0.00,0.00,871.84,0.14,0.00,0.00,4.34,201.05
TSph3,10/19/14,2014,October,61.35,0.00,0.00,859.30,0.16,0.00,0.00,4.96,173.39
TSph7,10/21/14,2014,October,56.64,0.00,0.00,793.30,0.21,0.00,0.00,6.50,121.96
TSph7,10/24/14,2014,October,48.24,0.00,0.00,675.74,0.11,0.00,0.00,3.41,198.33
TSph3,10/25/14,2014,October,50.42,0.00,0.00,706.20,0.13,0.00,0.00,4.03,175.38
TSph7,10/27/14,2014,October,48.04,0.00,0.00,672.94,0.11,0.00,0.00,3.41,197.51
TSph9,10/30/14,2014,October,39.20,0.00,0.00,549.06,0.11,0.00,0.00,3.41,161.15
TSph10,10/30/14,2014,October,43.95,0.00,0.00,615.64,0.17,0.00,0.00,5.14,119.73
TSph7,10/30/14,2014,October,53.83,0.00,0.00,754.00,0.19,0.00,0.00,5.89,128.12
TSph11,10/30/14,2014,October,16.95,0.00,0.00,237.39,0.33,0.00,0.00,10.13,23.44
TSph3,10/31/14,2014,October,41.35,0.00,0.00,579.13,0.10,0.00,0.00,3.10,186.97
TSph7,11/2/14,2014,November,54.57,0.00,0.00,764.35,0.12,0.00,0.00,3.72,205.64
TSph7,11/5/14,2014,November,55.59,0.00,0.00,778.66,0.11,0.00,0.00,3.41,228.54
TSph3,11/6/14,2014,November,42.44,0.00,0.00,594.49,0.15,0.00,0.00,4.65,127.95
TSph7,11/8/14,2014,November,53.81,0.00,0.00,753.73,0.23,0.00,0.00,7.12,105.80
TSph3,11/11/14,2014,November,48.26,0.00,0.00,676.02,0.13,0.00,0.00,4.03,167.89
TSph7,11/11/14,2014,November,53.21,0.00,0.00,745.35,0.27,0.00,0.00,8.36,89.13
TSph7,11/14/14,2014,November,51.04,0.00,0.00,714.97,0.27,0.00,0.00,8.36,85.49
TSph7,11/16/14,2014,November,51.71,0.00,0.00,724.23,0.39,0.00,0.00,12.08,59.95
TSph3,11/18/14,2014,November,45.87,0.00,0.00,642.52,0.10,0.00,0.00,3.10,207.44
TSph3,11/24/14,2014,November,45.83,0.00,0.00,641.88,0.08,0.00,0.00,2.48,259.04
TSph10,11/24/14,2014,November,32.07,0.00,0.00,449.23,0.14,0.00,0.00,4.37,102.86
TSph9,11/24/14,2014,November,46.39,0.00,0.00,649.84,0.17,0.00,0.00,5.39,120.58
TSph11,11/24/14,2014,November,22.72,0.00,0.00,318.23,0.22,0.00,0.00,6.81,46.70
TSph7,11/26/14,2014,November,59.34,0.00,0.00,831.13,0.12,0.00,0.00,3.72,223.61
TSph7,11/29/14,2014,November,56.26,0.00,0.00,787.96,0.17,0.00,0.00,5.27,149.64
TSph3,11/30/14,2014,November,47.98,0.00,0.00,672.08,0.11,0.00,0.00,3.41,197.26
TSph7,12/2/14,2014,December,59.59,0.00,0.00,834.64,0.12,0.00,0.00,3.72,224.55
TSph3,12/4/14,2014,December,46.23,0.00,0.00,647.53,0.10,0.00,0.00,3.10,209.06
TSph7,12/5/14,2014,December,52.86,0.00,0.00,740.34,0.13,0.00,0.00,4.03,183.86
TSph7,12/8/14,2014,December,54.74,0.00,0.00,766.69,0.18,0.00,0.00,5.58,137.51
TSph3,12/10/14,2014,December,38.25,0.00,0.00,535.73,0.06,0.00,0.00,1.86,288.27
TSph7,12/11/14,2014,December,53.58,0.00,0.00,750.51,0.19,0.00,0.00,5.89,127.53
TSph7,12/14/14,2014,December,53.03,0.00,0.00,742.82,0.18,0.00,0.00,5.58,133.23
TSph3,12/16/14,2014,December,38.47,0.00,0.00,538.82,0.05,0.00,0.00,1.55,347.92
TSph10,12/17/14,2014,December,51.48,0.00,0.00,721.05,0.11,0.00,0.00,3.53,204.20
TSph7,12/17/14,2014,December,52.95,0.00,0.00,741.66,0.20,0.00,0.00,6.19,119.72
TSph11,12/17/14,2014,December,20.27,0.00,0.00,283.94,0.20,0.00,0.00,6.23,45.61
TSph9,12/17/14,2014,December,47.60,0.00,0.00,666.78,0.61,0.00,0.00,18.77,35.52
TSph7,12/20/14,2014,December,45.00,0.00,0.00,630.24,0.29,0.00,0.00,8.98,70.16
TSph3,12/22/14,2014,December,37.32,0.00,0.00,522.71,0.05,0.00,0.00,1.55,337.52
TSph7,12/23/14,2014,December,43.61,0.00,0.00,610.79,0.26,0.00,0.00,8.05,75.84
TSph7,12/26/14,2014,December,41.78,0.00,0.00,585.24,0.25,0.00,0.00,7.74,75.58
TSph3,12/28/14,2014,December,39.12,0.00,0.00,547.91,0.06,0.00,0.00,1.86,294.82
TSph7,12/29/14,2014,December,42.51,0.00,0.00,595.38,0.24,0.00,0.00,7.43,80.09
TSph7,1/1/15,2015,January,44.90,0.00,0.00,628.87,0.31,0.00,0.00,9.60,65.49
TSph3,1/3/15,2015,January,42.60,0.00,0.00,596.71,0.08,0.00,0.00,2.48,240.81
TSph7,1/4/15,2015,January,44.41,0.00,0.00,621.98,0.46,0.00,0.00,14.25,43.65
TSph7,1/6/15,2015,January,48.79,0.00,0.00,683.46,0.37,0.00,0.00,11.46,59.64
TSph3,1/9/15,2015,January,39.14,0.00,0.00,548.18,0.08,0.00,0.00,2.48,221.23
TSph7,1/9/15,2015,January,53.75,0.00,0.00,752.93,0.31,0.00,0.00,9.60,78.41
TSph7,1/12/15,2015,January,54.02,0.00,0.00,756.71,0.51,0.00,0.00,15.80,47.90
TSph3,1/13/15,2015,January,46.68,0.00,0.00,653.83,0.09,0.00,0.00,2.79,234.55
TSph7,1/15/15,2015,January,46.78,0.00,0.00,655.23,0.31,0.00,0.00,9.60,68.24
TSph7,1/18/15,2015,January,44.98,0.00,0.00,630.03,0.32,0.00,0.00,9.91,63.56
TSph3,1/19/15,2015,January,45.95,0.00,0.00,643.64,0.22,0.00,0.00,6.81,94.45
TSph7,1/21/15,2015,January,43.94,0.00,0.00,615.47,0.32,0.00,0.00,9.91,62.10
TSph10,1/22/15,2015,January,31.09,0.00,0.00,435.45,0.11,0.00,0.00,3.53,123.32
TSph11,1/22/15,2015,January,12.98,0.00,0.00,181.77,0.17,0.00,0.00,5.30,34.32
TSph9,1/22/15,2015,January,38.59,0.00,0.00,540.53,0.23,0.00,0.00,7.12,75.87
TSph7,1/24/15,2015,January,46.31,0.00,0.00,648.62,0.33,0.00,0.00,10.22,63.46
TSph3,1/25/15,2015,January,43.68,0.00,0.00,611.78,0.16,0.00,0.00,4.96,123.45
TSph7,1/27/15,2015,January,48.84,0.00,0.00,684.10,0.32,0.00,0.00,9.91,69.02
TSph7,1/30/15,2015,January,48.45,0.00,0.00,678.65,0.31,0.00,0.00,9.60,70.68
TSph3,1/31/15,2015,January,48.94,0.00,0.00,685.47,0.17,0.00,0.00,5.27,130.18
TSph7,2/2/15,2015,February,43.97,0.00,0.00,615.87,0.39,0.00,0.00,12.08,50.98
TSph7,2/5/15,2015,February,45.75,0.00,0.00,640.79,0.40,0.00,0.00,12.39,51.72
TSph3,2/6/15,2015,February,51.04,0.00,0.00,714.88,0.18,0.00,0.00,5.58,128.22
TSph7,2/8/15,2015,February,51.00,0.00,0.00,714.40,0.44,0.00,0.00,13.63,52.42
TSph7,2/11/15,2015,February,47.07,0.00,0.00,659.24,0.50,0.00,0.00,15.49,42.57
TSph3,2/12/15,2015,February,43.84,0.00,0.00,614.05,0.16,0.00,0.00,4.96,123.90
TSph7,2/12/15,2015,February,48.99,0.00,0.00,686.13,0.43,0.00,0.00,13.32,51.52
TSph7,2/15/15,2015,February,49.21,0.00,0.00,689.34,0.33,0.00,0.00,10.22,67.44
TSph3,2/18/15,2015,February,56.95,0.00,0.00,797.66,0.20,0.00,0.00,6.19,128.76
TSph7,2/18/15,2015,February,47.21,0.00,0.00,661.33,0.37,0.00,0.00,11.46,57.71
TSph7,2/21/15,2015,February,48.29,0.00,0.00,676.34,0.34,0.00,0.00,10.53,64.22
TSph3,2/24/15,2015,February,71.22,0.00,0.00,997.61,0.23,0.00,0.00,7.12,140.03
TSph7,2/24/15,2015,February,50.21,0.00,0.00,703.35,0.41,0.00,0.00,12.70,55.38
TSph10,2/26/15,2015,February,36.70,0.00,0.00,514.06,0.26,0.00,0.00,8.05,63.83
TSph9,2/26/15,2015,February,27.97,0.00,0.00,391.73,0.35,0.00,0.00,10.75,36.45
TSph11,2/26/15,2015,February,12.05,0.00,0.00,168.83,0.35,0.00,0.00,10.96,15.40
TSph7,2/27/15,2015,February,46.79,0.00,0.00,655.33,0.38,0.00,0.00,11.77,55.68
TSph3,3/2/15,2015,March,75.14,0.00,0.00,1052.44,0.25,0.00,0.00,7.74,135.91
TSph7,3/2/15,2015,March,47.93,0.00,0.00,671.34,0.44,0.00,0.00,13.63,49.26
TSph7,3/5/15,2015,March,48.36,0.00,0.00,677.34,0.45,0.00,0.00,13.94,48.60
TSph7,3/8/15,2015,March,47.07,0.00,0.00,659.32,0.48,0.00,0.00,14.87,44.35
TSph7,3/11/15,2015,March,48.86,0.00,0.00,684.34,0.48,0.00,0.00,14.87,46.03
TSph3,3/12/15,2015,March,142.39,0.00,0.00,1994.41,0.33,0.00,0.00,10.22,195.12
TSph3,3/18/15,2015,March,153.92,0.00,0.00,2156.01,0.34,0.00,0.00,10.53,204.73
TSph3,3/23/15,2015,March,0.01,0.00,0.00,0.14,0.46,0.00,0.00,14.25,0.01
TSph9,3/31/15,2015,March,46.44,0.00,0.00,650.42,0.19,0.00,0.00,5.92,109.94
TSph10,3/31/15,2015,March,61.47,0.00,0.00,860.98,0.22,0.00,0.00,6.66,129.29
TSph11,3/31/15,2015,March,25.40,0.00,0.00,355.82,0.32,0.00,0.00,10.04,35.46
TSph9,4/20/15,2015,April,41.89,0.00,0.00,586.78,0.17,0.00,0.00,5.27,111.44
TSph10,4/20/15,2015,April,32.54,0.00,0.00,455.77,0.22,0.00,0.00,6.69,68.12
TSph11,4/20/15,2015,April,22.95,0.00,0.00,321.39,0.30,0.00,0.00,9.39,34.24
TSph7,5/9/15,2015,May,37.27,0.00,0.00,521.97,0.25,0.00,0.00,7.74,67.41
TSph7,5/12/15,2015,May,34.83,0.00,0.00,487.79,0.30,0.00,0.00,9.29,52.49
TSph3,5/13/15,2015,May,48.39,0.00,0.00,677.81,0.47,0.00,0.00,14.56,46.56
TSph7,5/15/15,2015,May,35.68,0.00,0.00,499.77,0.23,0.00,0.00,7.12,70.15
TSph7,5/18/15,2015,May,34.36,0.00,0.00,481.31,0.26,0.00,0.00,8.05,59.77
TSph3,5/19/15,2015,May,43.41,0.00,0.00,608.07,0.48,0.00,0.00,14.87,40.90
TSph7,5/21/15,2015,May,32.31,0.00,0.00,452.52,0.29,0.00,0.00,8.98,50.38
TSph7,5/24/15,2015,May,34.04,0.00,0.00,476.80,0.31,0.00,0.00,9.60,49.66
TSph3,5/25/15,2015,May,42.09,0.00,0.00,589.48,0.54,0.00,0.00,16.73,35.24
TSph7,5/27/15,2015,May,41.04,0.00,0.00,574.78,0.46,0.00,0.00,14.25,40.34
TSph10,5/28/15,2015,May,30.56,0.00,0.00,428.03,0.13,0.00,0.00,4.15,103.13
TSph9,5/28/15,2015,May,38.53,0.00,0.00,539.66,0.17,0.00,0.00,5.20,103.71
TSph11,5/28/15,2015,May,16.13,0.00,0.00,225.89,0.21,0.00,0.00,6.47,34.89
TSph7,5/30/15,2015,May,35.85,0.00,0.00,502.12,0.56,0.00,0.00,17.35,28.95
TSph3,5/31/15,2015,May,49.68,0.00,0.00,695.88,0.64,0.00,0.00,19.82,35.10
TSph7,6/2/15,2015,June,35.72,0.00,0.00,500.39,0.34,0.00,0.00,10.53,47.51
TSph7,6/4/15,2015,June,33.15,0.00,0.00,464.30,0.37,0.00,0.00,11.46,40.51
TSph3,6/5/15,2015,June,84.74,0.00,0.00,1187.00,0.78,0.00,0.00,24.16,49.13
TSph7,6/7/15,2015,June,28.70,0.00,0.00,402.01,0.19,0.00,0.00,5.89,68.31
TSph7,6/10/15,2015,June,33.27,0.00,0.00,465.96,0.20,0.00,0.00,6.19,75.22
TSph3,6/11/15,2015,June,54.64,0.00,0.00,765.37,0.17,0.00,0.00,5.27,145.35
TSph7,6/13/15,2015,June,32.71,0.00,0.00,458.15,0.19,0.00,0.00,5.89,77.85
TSph7,6/16/15,2015,June,32.53,0.00,0.00,455.66,0.30,0.00,0.00,9.29,49.04
TSph3,6/17/15,2015,June,48.21,0.00,0.00,675.32,0.15,0.00,0.00,4.65,145.35
TSph7,6/19/15,2015,June,31.47,0.00,0.00,440.83,0.22,0.00,0.00,6.81,64.69
TSph7,6/22/15,2015,June,35.15,0.00,0.00,492.32,0.21,0.00,0.00,6.50,75.69
TSph3,6/23/15,2015,June,56.89,0.00,0.00,796.83,0.17,0.00,0.00,5.27,151.33
TSph7,6/25/15,2015,June,32.81,0.00,0.00,459.56,0.25,0.00,0.00,7.74,59.35
TSph7,6/28/15,2015,June,25.08,0.00,0.00,351.30,0.25,0.00,0.00,7.74,45.37
TSph9,6/29/15,2015,June,22.57,0.00,0.00,316.08,0.12,0.00,0.00,3.81,82.97
TSph3,6/29/15,2015,June,53.76,0.00,0.00,753.06,0.15,0.00,0.00,4.65,162.08
TSph10,6/29/15,2015,June,22.67,0.00,0.00,317.57,0.28,0.00,0.00,8.80,36.10
TSph11,6/29/15,2015,June,18.41,0.00,0.00,257.84,0.37,0.00,0.00,11.37,22.68
TSph7,7/1/15,2015,July,32.50,0.00,0.00,455.19,0.29,0.00,0.00,8.98,50.67
TSph7,7/4/15,2015,July,35.69,0.00,0.00,499.95,0.28,0.00,0.00,8.67,57.65
TSph3,7/5/15,2015,July,83.66,0.00,0.00,1171.88,0.16,0.00,0.00,4.96,236.46
TSph7,7/7/15,2015,July,34.53,0.00,0.00,483.63,0.28,0.00,0.00,8.67,55.76
TSph7,7/9/15,2015,July,36.32,0.00,0.00,508.71,0.30,0.00,0.00,9.29,54.75
TSph7,7/12/15,2015,July,37.18,0.00,0.00,520.81,0.22,0.00,0.00,6.81,76.43
TSph7,7/15/15,2015,July,37.72,0.00,0.00,528.37,0.19,0.00,0.00,5.89,89.78
TSph7,7/18/15,2015,July,38.38,0.00,0.00,537.57,0.21,0.00,0.00,6.50,82.65
TSph7,7/21/15,2015,July,33.09,0.00,0.00,463.53,0.17,0.00,0.00,5.27,88.03
TSph7,7/24/15,2015,July,35.03,0.00,0.00,490.62,0.16,0.00,0.00,4.96,99.00
TSph7,7/27/15,2015,July,36.34,0.00,0.00,509.04,0.17,0.00,0.00,5.27,96.67
TSph9,7/28/15,2015,July,33.03,0.00,0.00,462.61,0.19,0.00,0.00,5.82,79.44
TSph10,7/28/15,2015,July,21.74,0.00,0.00,304.48,0.22,0.00,0.00,6.81,44.68
TSph3,7/28/15,2015,July,92.26,0.00,0.00,1292.26,0.29,0.00,0.00,8.98,143.86
TSph11,7/28/15,2015,July,8.22,0.00,0.00,115.14,0.40,0.00,0.00,12.42,9.27
TSph7,7/30/15,2015,July,43.69,0.00,0.00,611.98,0.19,0.00,0.00,5.89,103.99
TSph7,8/2/15,2015,August,42.57,0.00,0.00,596.25,0.20,0.00,0.00,6.19,96.25
TSph3,8/4/15,2015,August,76.59,0.00,0.00,1072.78,0.19,0.00,0.00,5.89,182.29
TSph7,8/5/15,2015,August,40.16,0.00,0.00,562.51,0.22,0.00,0.00,6.81,82.55
TSph7,8/8/15,2015,August,43.10,0.00,0.00,603.72,0.28,0.00,0.00,8.67,69.61
TSph3,8/10/15,2015,August,73.07,0.00,0.00,1023.44,0.23,0.00,0.00,7.12,143.66
TSph9,8/10/15,2015,August,22.71,0.00,0.00,318.08,0.23,0.00,0.00,7.19,44.26
TSph10,8/10/15,2015,August,28.17,0.00,0.00,394.58,0.30,0.00,0.00,9.39,42.04
TSph11,8/10/15,2015,August,10.10,0.00,0.00,141.48,0.36,0.00,0.00,11.15,12.69
TSph7,8/11/15,2015,August,36.47,0.00,0.00,510.89,0.28,0.00,0.00,8.67,58.91
TSph7,8/12/15,2015,August,41.09,0.00,0.00,575.53,0.30,0.00,0.00,9.29,61.94
TSph7,8/15/15,2015,August,38.41,0.00,0.00,538.01,0.16,0.00,0.00,4.96,108.56
TSph3,8/16/15,2015,August,76.93,0.00,0.00,1077.59,0.21,0.00,0.00,6.50,165.67
TSph7,8/18/15,2015,August,39.82,0.00,0.00,557.76,0.17,0.00,0.00,5.27,105.93
TSph7,8/21/15,2015,August,39.79,0.00,0.00,557.34,0.17,0.00,0.00,5.27,105.85
TSph3,8/22/15,2015,August,67.91,0.00,0.00,951.17,0.20,0.00,0.00,6.19,153.54
TSph7,8/24/15,2015,August,40.76,0.00,0.00,570.91,0.18,0.00,0.00,5.58,102.40
TSph7,8/27/15,2015,August,37.31,0.00,0.00,522.60,0.20,0.00,0.00,6.19,84.36
TSph3,8/28/15,2015,August,70.90,0.00,0.00,993.05,0.24,0.00,0.00,7.43,133.59
TSph7,8/30/15,2015,August,44.17,0.00,0.00,618.65,0.25,0.00,0.00,7.74,79.89
TSph7,9/2/15,2015,September,44.05,0.00,0.00,616.95,0.31,0.00,0.00,9.60,64.25
TSph7,9/5/15,2015,September,58.36,0.00,0.00,817.45,0.43,0.00,0.00,13.32,61.38
TSph7,9/8/15,2015,September,47.25,0.00,0.00,661.84,0.39,0.00,0.00,12.08,54.79
TSph3,9/9/15,2015,September,66.56,0.00,0.00,932.25,0.17,0.00,0.00,5.27,177.05
TSph7,9/10/15,2015,September,57.47,0.00,0.00,804.94,0.49,0.00,0.00,15.18,53.04
TSph7,9/13/15,2015,September,93.74,0.00,0.00,1312.99,0.34,0.00,0.00,10.53,124.68
TSph3,9/15/15,2015,September,77.45,0.00,0.00,1084.86,0.16,0.00,0.00,4.96,218.90
TSph7,9/15/15,2015,September,69.59,0.00,0.00,974.76,0.37,0.00,0.00,11.46,85.05
TSph3,9/21/15,2015,September,68.01,0.00,0.00,952.56,0.21,0.00,0.00,6.50,146.45
TSph9,9/22/15,2015,September,41.56,0.00,0.00,582.12,0.13,0.00,0.00,3.93,147.98
TSph10,9/22/15,2015,September,56.49,0.00,0.00,791.28,0.22,0.00,0.00,6.94,114.05
TSph11,9/22/15,2015,September,19.58,0.00,0.00,274.29,0.26,0.00,0.00,8.02,34.19
TSph3,9/27/15,2015,September,44.29,0.00,0.00,620.33,0.14,0.00,0.00,4.34,143.05
TSph3,10/3/15,2015,October,44.00,0.00,0.00,616.25,0.13,0.00,0.00,4.03,153.04
TSph3,10/9/15,2015,October,46.30,0.00,0.00,648.51,0.10,0.00,0.00,3.10,209.37
TSph3,10/15/15,2015,October,51.74,0.00,0.00,724.74,0.19,0.00,0.00,5.89,123.15
TSph3,10/21/15,2015,October,50.23,0.00,0.00,703.59,0.23,0.00,0.00,7.12,98.76
TSph3,10/25/15,2015,October,71.96,0.00,0.00,1007.94,0.63,0.00,0.00,19.51,51.65
TSph9,10/28/15,2015,October,41.97,0.00,0.00,587.86,0.14,0.00,0.00,4.18,140.59
TSph10,10/28/15,2015,October,32.66,0.00,0.00,457.45,0.16,0.00,0.00,4.80,95.28
TSph11,10/28/15,2015,October,40.16,0.00,0.00,562.48,0.36,0.00,0.00,11.06,50.87
TSph3,10/31/15,2015,October,57.08,0.00,0.00,799.46,0.13,0.00,0.00,4.03,198.54
TSph7,10/31/15,2015,October,61.09,0.00,0.00,855.69,0.25,0.00,0.00,7.74,110.50
TSph7,11/3/15,2015,November,51.41,0.00,0.00,720.04,0.23,0.00,0.00,7.12,101.07
TSph3,11/6/15,2015,November,55.93,0.00,0.00,783.34,0.11,0.00,0.00,3.41,229.91
TSph7,11/6/15,2015,November,55.35,0.00,0.00,775.22,0.20,0.00,0.00,6.19,125.14
TSph7,11/9/15,2015,November,71.72,0.00,0.00,1004.53,0.20,0.00,0.00,6.19,162.16
TSph3,11/12/15,2015,November,59.24,0.00,0.00,829.70,0.13,0.00,0.00,4.03,206.05
TSph7,11/12/15,2015,November,67.19,0.00,0.00,941.13,0.33,0.00,0.00,10.22,92.07
TSph7,11/15/15,2015,November,65.65,0.00,0.00,919.49,0.30,0.00,0.00,9.29,98.95
TSph3,11/18/15,2015,November,62.99,0.00,0.00,882.30,0.13,0.00,0.00,4.03,219.12
TSph7,11/18/15,2015,November,60.29,0.00,0.00,844.43,0.21,0.00,0.00,6.50,129.82
TSph9,11/19/15,2015,November,49.52,0.00,0.00,693.67,0.14,0.00,0.00,4.46,155.52
TSph10,11/19/15,2015,November,35.60,0.00,0.00,498.62,0.15,0.00,0.00,4.65,107.32
TSph11,11/19/15,2015,November,13.88,0.00,0.00,194.43,0.16,0.00,0.00,4.80,40.50
TSph7,11/21/15,2015,November,58.57,0.00,0.00,820.32,0.38,0.00,0.00,11.77,69.70
TSph3,11/22/15,2015,November,41.42,0.00,0.00,580.11,0.13,0.00,0.00,4.03,144.07
TSph7,11/24/15,2015,November,57.15,0.00,0.00,800.51,0.35,0.00,0.00,10.84,73.84
TSph7,11/27/15,2015,November,59.06,0.00,0.00,827.25,0.33,0.00,0.00,10.22,80.93
TSph3,11/28/15,2015,November,41.61,0.00,0.00,582.78,0.10,0.00,0.00,3.10,188.15
TSph7,11/30/15,2015,November,60.90,0.00,0.00,853.05,0.49,0.00,0.00,15.18,56.21
TSph7,12/1/15,2015,December,61.66,0.00,0.00,863.73,0.47,0.00,0.00,14.56,59.33
TSph7,12/2/15,2015,December,58.22,0.00,0.00,815.47,0.37,0.00,0.00,11.46,71.16
TSph3,12/4/15,2015,December,40.97,0.00,0.00,573.81,0.12,0.00,0.00,3.72,154.38
TSph3,12/16/15,2015,December,29.01,0.00,0.00,406.32,0.13,0.00,0.00,4.03,100.91
TSph9,12/17/15,2015,December,45.84,0.00,0.00,642.09,0.12,0.00,0.00,3.78,169.92
TSph10,12/17/15,2015,December,37.45,0.00,0.00,524.56,0.14,0.00,0.00,4.24,123.62
TSph11,12/17/15,2015,December,21.96,0.00,0.00,307.61,0.30,0.00,0.00,9.23,33.33
TSph3,12/20/15,2015,December,52.86,0.00,0.00,740.34,0.43,0.00,0.00,13.32,55.59
TSph3,12/26/15,2015,December,38.90,0.00,0.00,544.84,0.25,0.00,0.00,7.74,70.36
TSph3,1/1/16,2016,January,46.86,0.00,0.00,656.42,0.19,0.00,0.00,5.89,111.54
TSph7,1/1/16,2016,January,53.73,0.00,0.00,752.54,0.23,0.00,0.00,7.12,105.63
TSph7,1/4/16,2016,January,53.36,0.00,0.00,747.34,0.24,0.00,0.00,7.43,100.53
TSph7,1/7/16,2016,January,55.15,0.00,0.00,772.46,0.24,0.00,0.00,7.43,103.91
TSph3,1/7/16,2016,January,56.72,0.00,0.00,794.42,0.91,0.00,0.00,28.19,28.18
TSph7,1/10/16,2016,January,51.14,0.00,0.00,716.33,0.24,0.00,0.00,7.43,96.36
TSph3,1/13/16,2016,January,49.32,0.00,0.00,690.83,0.16,0.00,0.00,4.96,139.40
TSph7,1/13/16,2016,January,57.45,0.00,0.00,804.72,0.39,0.00,0.00,12.08,66.62
TSph7,1/14/16,2016,January,71.74,0.00,0.00,1004.92,0.48,0.00,0.00,14.87,67.59
TSph7,1/17/16,2016,January,42.66,0.00,0.00,597.57,0.19,0.00,0.00,5.89,101.54
TSph3,1/19/16,2016,January,46.35,0.00,0.00,649.21,0.18,0.00,0.00,5.58,116.44
TSph7,1/20/16,2016,January,45.42,0.00,0.00,636.14,0.28,0.00,0.00,8.67,73.35
TSph7,1/23/16,2016,January,47.70,0.00,0.00,668.18,0.17,0.00,0.00,5.27,126.90
TSph3,1/24/16,2016,January,33.99,0.00,0.00,476.15,0.16,0.00,0.00,4.96,96.08
TSph9,1/26/16,2016,January,47.11,0.00,0.00,659.88,0.16,0.00,0.00,4.80,137.45
TSph10,1/26/16,2016,January,55.48,0.00,0.00,777.11,0.20,0.00,0.00,6.19,125.45
TSph11,1/26/16,2016,January,16.58,0.00,0.00,232.21,0.44,0.00,0.00,13.66,17.00
TSph7,1/29/16,2016,January,42.75,0.00,0.00,598.73,0.21,0.00,0.00,6.50,92.05
TSph3,1/30/16,2016,January,36.35,0.00,0.00,509.15,0.20,0.00,0.00,6.19,82.19
TSph7,2/1/16,2016,February,44.21,0.00,0.00,619.22,0.20,0.00,0.00,6.19,99.96
TSph7,2/4/16,2016,February,46.84,0.00,0.00,656.12,0.21,0.00,0.00,6.50,100.87
TSph3,2/5/16,2016,February,34.46,0.00,0.00,482.72,0.19,0.00,0.00,5.89,82.03
TSph7,2/7/16,2016,February,47.92,0.00,0.00,671.22,0.21,0.00,0.00,6.50,103.19
TSph7,2/10/16,2016,February,50.57,0.00,0.00,708.31,0.27,0.00,0.00,8.36,84.70
TSph3,2/11/16,2016,February,32.70,0.00,0.00,458.03,0.15,0.00,0.00,4.65,98.58
TSph7,2/11/16,2016,February,55.14,0.00,0.00,772.36,0.46,0.00,0.00,14.25,54.21
TSph7,2/14/16,2016,February,50.43,0.00,0.00,706.36,0.16,0.00,0.00,4.96,142.53
TSph3,2/17/16,2016,February,37.99,0.00,0.00,532.10,0.16,0.00,0.00,4.96,107.37
TSph7,2/17/16,2016,February,47.83,0.00,0.00,669.95,0.16,0.00,0.00,4.96,135.18
TSph9,2/18/16,2016,February,42.46,0.00,0.00,594.75,0.23,0.00,0.00,7.25,82.06
TSph11,2/18/16,2016,February,18.26,0.00,0.00,255.73,0.27,0.00,0.00,8.46,30.24
TSph10,2/18/16,2016,February,54.25,0.00,0.00,759.85,0.30,0.00,0.00,9.23,82.32
